Style,Standard
Append Mode,1
Fill Mode,0
Capacity,30000
Count,11401
Base Time Seconds,1709739415
Base Time Fractional,.892747920
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.0002566614421085,Volt DC,100,4.5,F,T,F,F,F,F,Front,F,Digitizer,0.0000289386808,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892747920
2,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892748920
3,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000289386808,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892749920
4,-0.00489273481071,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892750920
5,-0.00674716476351,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000478768343,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892751920
6,-0.003965520299971,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000278757889,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892752920
7,-0.001183876069263,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892753920
8,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892754920
9,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000289386808,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892755920
10,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892756920
11,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892757920
12,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000468139442,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892758920
13,-0.001183876069263,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892759920
14,-0.001183876069263,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000478768343,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892760920
15,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892761920
16,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892762920
17,-0.0002566614421085,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892763920
18,-0.003965520299971,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892764920
19,-0.001183876069263,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000668149951,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892765920
20,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000278757889,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892766920
21,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000289386808,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892767920
22,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000289386808,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892768920
23,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000478768343,Amp DC,1,F,4W,F,F,03/06/2024,15:36:55,.892769920
