Style,Standard
Append Mode,1
Fill Mode,0
Capacity,30000
Count,11470
Base Time Seconds,1709737884
Base Time Fractional,.233382200
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.0002566614421085,Volt DC,100,4.5,F,T,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233382200
2,-0.001183876069263,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000289386808,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233383200
3,-0.0002566614421085,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000478768343,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233384200
4,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233385200
5,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000289386808,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233386200
6,0.000670553301461,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233387200
7,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233388200
8,-0.0002566614421085,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000278757889,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233389200
9,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000657521014,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233390200
10,-0.00489273481071,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000468139442,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233391200
11,-0.00489273481071,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000668149951,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233392200
12,-0.00489273481071,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233393200
13,-0.003965520299971,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000289386808,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233394200
14,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233395200
15,-0.002111090812832,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233396200
16,-0.003965520299971,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233397200
17,-0.0002566614421085,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233398200
18,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233399200
19,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233400200
20,-0.001183876069263,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.0000100005236,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233401200
21,-0.003965520299971,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000278757889,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233402200
22,-0.003038305789232,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-0.0000089376326,Amp DC,1,F,4W,F,F,03/06/2024,15:11:24,.233403200
