Style,Standard,,,,,,,,,,,,,,,,,,,,,,
Append Mode,1,,,,,,,,,,,,,,,,,,,,,,
Fill Mode,0,,,,,,,,,,,,,,,,,,,,,,
Capacity,30000,,,,,,,,,,,,,,,,,,,,,,
Count,11118,,,,,,,,,,,,,,,,,,,,,,
Base Time Seconds,1709737205,,,,,,,,,,,,,,,,,,,,,,
Base Time Fractional,0.49200818,,,,,,,,,,,,,,,,,,,,,,
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
60,-0.004892735,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.46903E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49206718
61,-0.00581995,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-6.57521E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49206818
62,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-6.57521E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49206918
63,-0.00581995,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207018
64,-0.006747165,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207118
65,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207218
66,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207318
67,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207418
68,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207518
69,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207618
70,-0.001183876,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207718
71,-0.001183876,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207818
72,-0.001183876,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-6.57521E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49207918
73,-0.002111091,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-4.68139E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208018
74,-0.001183876,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-4.68139E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208118
75,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-4.68139E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208218
76,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208318
77,-0.002111091,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208418
78,-0.006747165,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208518
79,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208618
80,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,2.89387E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208718
81,-0.000256661,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208818
82,-0.004892735,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,F,4W,F,F,3/6/2024,15:00:05,0.49208918
83,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,2.89387E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49209018
84,-0.002111091,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-6.57521E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49209118
85,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49209218
